Code,Year,Fertility Rate
LUX,1980,1.496
LUX,1981,1.548
LUX,1982,1.49
LUX,1983,1.439
LUX,1984,1.424
LUX,1985,1.386
LUX,1986,1.429
LUX,1987,1.408
LUX,1988,1.51
LUX,1989,1.528
LUX,1990,1.602
LUX,1991,1.613
LUX,1992,1.651
LUX,1993,1.706
LUX,1994,1.725
LUX,1995,1.705
LUX,1996,1.768
LUX,1997,1.719
LUX,1998,1.687
LUX,1999,1.744
LUX,2000,1.761
LUX,2001,1.662
LUX,2002,1.629
LUX,2003,1.62
LUX,2004,1.657
LUX,2005,1.631
LUX,2006,1.646
LUX,2007,1.611
LUX,2008,1.606
LUX,2009,1.59
LUX,2010,1.622
LUX,2011,1.53
LUX,2012,1.572
LUX,2013,1.55
LUX,2014,1.499
LUX,2015,1.464
LUX,2016,1.415
LUX,2017,1.392
LUX,2018,1.38
LUX,2019,1.343
LUX,2020,1.361
LUX,2021,1.382
LUX,2022,1.39
LUX,2023,1.396
MAC,1950,5.554
MAC,1951,5.515
MAC,1952,5.458
MAC,1953,5.396
MAC,1954,5.337
MAC,1955,5.264
MAC,1956,5.181
MAC,1957,5.092
MAC,1958,4.997
MAC,1959,4.926
MAC,1960,4.957
MAC,1961,4.674
MAC,1962,4.393
MAC,1963,4.227
MAC,1964,3.943
MAC,1965,3.619
MAC,1966,3.317
MAC,1967,3.014
MAC,1968,2.608
MAC,1969,2.307
MAC,1970,2.083
MAC,1971,1.994
MAC,1972,1.94
MAC,1973,1.843
MAC,1974,1.731
MAC,1975,1.554
MAC,1976,1.43
MAC,1977,1.391
MAC,1978,1.425
MAC,1979,1.58
MAC,1980,1.731
MAC,1981,1.849
MAC,1982,1.992
MAC,1983,2.098
MAC,1984,2.145
MAC,1985,2.235
MAC,1986,2.189
MAC,1987,2.06
MAC,1988,1.863
MAC,1989,1.81
MAC,1990,1.709
MAC,1991,1.615
MAC,1992,1.547
MAC,1993,1.471
MAC,1994,1.431
MAC,1995,1.367
MAC,1996,1.288
MAC,1997,1.205
MAC,1998,1.113
MAC,1999,1.025
MAC,2000,0.933
MAC,2001,0.845
MAC,2002,0.806
MAC,2003,0.798
MAC,2004,0.803
MAC,2005,0.862
MAC,2006,0.92
MAC,2007,0.967
MAC,2008,0.983
MAC,2009,0.997
MAC,2010,1.05
MAC,2011,1.129
MAC,2012,1.193
MAC,2013,1.15
MAC,2014,1.224
MAC,2015,1.142
MAC,2016,1.138
MAC,2017,1.019
MAC,2018,0.924
MAC,2019,0.936
MAC,2020,0.857
MAC,2021,0.772
MAC,2022,0.662
MAC,2023,0.662
MDG,1950,7.431
MDG,1951,7.432
MDG,1952,7.43
MDG,1953,7.433
MDG,1954,7.422
MDG,1955,7.397
MDG,1956,7.392
MDG,1957,7.375
MDG,1958,7.373
MDG,1959,7.36
MDG,1960,7.343
MDG,1961,7.299
MDG,1962,7.256
MDG,1963,7.212
MDG,1964,7.188
MDG,1965,7.171
MDG,1966,7.156
MDG,1967,7.144
MDG,1968,7.131
MDG,1969,7.118
MDG,1970,7.096
MDG,1971,7.068
MDG,1972,7.042
MDG,1973,7.011
MDG,1974,6.993
MDG,1975,6.971
MDG,1976,6.954
MDG,1977,6.927
MDG,1978,6.904
MDG,1979,6.872
MDG,1980,6.838
MDG,1981,6.774
MDG,1982,6.699
MDG,1983,6.626
MDG,1984,6.547
MDG,1985,6.456
MDG,1986,6.343
MDG,1987,6.242
MDG,1988,6.178
MDG,1989,6.149
MDG,1990,6.14
MDG,1991,6.118
MDG,1992,6.082
MDG,1993,6.062
MDG,1994,6.042
MDG,1995,6.036
MDG,1996,6.031
MDG,1997,6.023
MDG,1998,5.992
MDG,1999,5.839
MDG,2000,5.665
MDG,2001,5.528
MDG,2002,5.412
MDG,2003,5.329
MDG,2004,5.264
MDG,2005,5.195
MDG,2006,5.133
MDG,2007,5.083
MDG,2008,5.043
MDG,2009,5.003
MDG,2010,4.896
MDG,2011,4.737
MDG,2012,4.613
MDG,2013,4.527
MDG,2014,4.421
MDG,2015,4.335
MDG,2016,4.285
MDG,2017,4.259
MDG,2018,4.246
MDG,2019,4.221
MDG,2020,4.17
MDG,2021,4.104
MDG,2022,4.036
MDG,2023,3.972
MWI,1950,6.824
MWI,1951,6.836
MWI,1952,6.845
MWI,1953,6.853
MWI,1954,6.805
MWI,1955,6.843
MWI,1956,6.886
MWI,1957,6.923
MWI,1958,6.965
MWI,1959,7.01
MWI,1960,7.042
MWI,1961,7.067
MWI,1962,7.095
MWI,1963,7.127
MWI,1964,7.114
MWI,1965,7.126
MWI,1966,7.174
MWI,1967,7.213
MWI,1968,7.262
MWI,1969,7.274
MWI,1970,7.295
MWI,1971,7.311
MWI,1972,7.326
MWI,1973,7.338
MWI,1974,7.344
MWI,1975,7.359
MWI,1976,7.387
MWI,1977,7.408
MWI,1978,7.434
MWI,1979,7.465
MWI,1980,7.518
MWI,1981,7.493
MWI,1982,7.451
MWI,1983,7.361
MWI,1984,7.265
MWI,1985,7.17
MWI,1986,7.069
MWI,1987,6.97
MWI,1988,6.876
MWI,1989,6.803
MWI,1990,6.74
MWI,1991,6.681
MWI,1992,6.63
MWI,1993,6.573
MWI,1994,6.488
MWI,1995,6.392
MWI,1996,6.285
MWI,1997,6.231
MWI,1998,6.205
MWI,1999,6.124
MWI,2000,6.002
MWI,2001,5.943
MWI,2002,5.903
MWI,2003,5.875
MWI,2004,5.864
MWI,2005,5.848
MWI,2006,5.802
MWI,2007,5.724
MWI,2008,5.609
MWI,2009,5.453
MWI,2010,5.263
MWI,2011,5.083
MWI,2012,4.902
MWI,2013,4.759
MWI,2014,4.569
MWI,2015,4.384
MWI,2016,4.216
MWI,2017,4.113
MWI,2018,4.021
MWI,2019,3.952
MWI,2020,3.877
MWI,2021,3.791
MWI,2022,3.72
MWI,2023,3.648
MYS,1950,6.429
MYS,1951,6.428
MYS,1952,6.426
MYS,1953,6.437
MYS,1954,6.448
MYS,1955,6.452
MYS,1956,6.461
MYS,1957,6.468
MYS,1958,6.456
MYS,1959,6.441
MYS,1960,6.412
MYS,1961,6.367
MYS,1962,6.296
MYS,1963,6.191
MYS,1964,6.03
MYS,1965,5.836
MYS,1966,5.635
MYS,1967,5.433
MYS,1968,5.291
MYS,1969,5.159
MYS,1970,5.035
MYS,1971,4.924
MYS,1972,4.822
MYS,1973,4.727
MYS,1974,4.619
MYS,1975,4.501
MYS,1976,4.398
MYS,1977,4.282
MYS,1978,4.179
MYS,1979,4.091
MYS,1980,4.035
MYS,1981,4.002
MYS,1982,3.967
MYS,1983,3.928
MYS,1984,3.885
MYS,1985,3.804
MYS,1986,3.699
MYS,1987,3.565
MYS,1988,3.502
MYS,1989,3.313
MYS,1990,3.304
MYS,1991,3.339
MYS,1992,3.373
MYS,1993,3.364
MYS,1994,3.346
MYS,1995,3.317
MYS,1996,3.297
MYS,1997,3.227
MYS,1998,3.12
MYS,1999,3.068
MYS,2000,2.942
MYS,2001,2.807
MYS,2002,2.658
MYS,2003,2.601
MYS,2004,2.493
MYS,2005,2.391
MYS,2006,2.308
MYS,2007,2.252
MYS,2008,2.262
MYS,2009,2.223
MYS,2010,2.144
MYS,2011,2.153
MYS,2012,2.117
MYS,2013,2.07
MYS,2014,2.058
MYS,2015,2.008
MYS,2016,1.942
MYS,2017,1.893
MYS,2018,1.838
MYS,2019,1.777
MYS,2020,1.68
MYS,2021,1.555
MYS,2022,1.55
MYS,2023,1.55
MDV,1950,6.183
MDV,1951,6.178
MDV,1952,6.211
MDV,1953,6.23
MDV,1954,6.259
MDV,1955,6.329
MDV,1956,6.391
MDV,1957,6.447
MDV,1958,6.504
MDV,1959,6.558
MDV,1960,6.713
MDV,1961,6.792
MDV,1962,6.887
MDV,1963,6.941
MDV,1964,7.003
MDV,1965,7.07
MDV,1966,7.145
MDV,1967,7.227
MDV,1968,7.279
MDV,1969,7.327
MDV,1970,7.391
MDV,1971,7.384
MDV,1972,7.374
MDV,1973,7.399
MDV,1974,7.377
MDV,1975,7.321
MDV,1976,7.292
MDV,1977,7.266
MDV,1978,7.229
MDV,1979,7.233
MDV,1980,7.226
MDV,1981,7.191
MDV,1982,7.146
MDV,1983,7.092
MDV,1984,7.025
MDV,1985,6.939
MDV,1986,6.846
MDV,1987,6.731
MDV,1988,6.583
MDV,1989,6.386
MDV,1990,6.13
MDV,1991,5.796
MDV,1992,5.435
MDV,1993,5.063
MDV,1994,4.688
MDV,1995,4.292
MDV,1996,3.859
MDV,1997,3.477
MDV,1998,3.171
MDV,1999,2.899
MDV,2000,2.691
MDV,2001,2.532
MDV,2002,2.425
MDV,2003,2.342
MDV,2004,2.262
MDV,2005,2.199
MDV,2006,2.204
MDV,2007,2.293
MDV,2008,2.371
MDV,2009,2.39
MDV,2010,2.349
MDV,2011,2.307
MDV,2012,2.254
MDV,2013,2.174
MDV,2014,2.089
MDV,2015,2.004
MDV,2016,1.903
MDV,2017,1.798
MDV,2018,1.71
MDV,2019,1.64
MDV,2020,1.613
MDV,2021,1.599
MDV,2022,1.583
MDV,2023,1.575
MLI,1950,6.873
MLI,1951,6.895
MLI,1952,6.906
MLI,1953,6.921
MLI,1954,6.936
MLI,1955,6.95
MLI,1956,6.968
MLI,1957,6.985
MLI,1958,6.998
MLI,1959,7.007
MLI,1960,7.019
MLI,1961,7.031
MLI,1962,7.038
MLI,1963,7.046
MLI,1964,7.055
MLI,1965,7.081
MLI,1966,7.111
MLI,1967,7.136
MLI,1968,7.159
MLI,1969,7.175
MLI,1970,7.181
MLI,1971,7.203
MLI,1972,7.219
MLI,1973,7.223
MLI,1974,7.228
MLI,1975,7.253
MLI,1976,7.272
MLI,1977,7.299
MLI,1978,7.319
MLI,1979,7.348
MLI,1980,7.365
MLI,1981,7.365
MLI,1982,7.32
MLI,1983,7.276
MLI,1984,7.256
MLI,1985,7.261
MLI,1986,7.311
MLI,1987,7.312
MLI,1988,7.324
MLI,1989,7.331
MLI,1990,7.311
MLI,1991,7.28
MLI,1992,7.237
MLI,1993,7.18
MLI,1994,7.119
MLI,1995,7.052
MLI,1996,7.01
MLI,1997,6.971
MLI,1998,6.936
MLI,1999,6.911
MLI,2000,6.886
MLI,2001,6.852
MLI,2002,6.819
MLI,2003,6.783
MLI,2004,6.741
MLI,2005,6.708
MLI,2006,6.677
MLI,2007,6.647
MLI,2008,6.624
MLI,2009,6.592
MLI,2010,6.579
MLI,2011,6.545
MLI,2012,6.523
MLI,2013,6.491
MLI,2014,6.441
MLI,2015,6.385
MLI,2016,6.319
MLI,2017,6.251
MLI,2018,6.118
MLI,2019,5.892
MLI,2020,5.85
MLI,2021,5.779
MLI,2022,5.692
MLI,2023,5.614
MLT,1950,4.226
MLT,1951,4.21
MLT,1952,4.174
MLT,1953,4.129
MLT,1954,4.076
MLT,1955,4.014
MLT,1956,4.031
MLT,1957,3.681
MLT,1958,3.584
MLT,1959,3.576
MLT,1960,3.626
MLT,1961,3.304
MLT,1962,3.218
MLT,1963,2.871
MLT,1964,2.736
MLT,1965,2.437
MLT,1966,2.284
MLT,1967,2.191
MLT,1968,2.08
MLT,1969,2.025
MLT,1970,2.072
MLT,1971,2.124
MLT,1972,2.032
MLT,1973,2.078
MLT,1974,2.078
MLT,1975,2.152
MLT,1976,2.129
MLT,1977,2.141
MLT,1978,2.064
MLT,1979,2.093
MLT,1980,1.993
MLT,1981,1.895
MLT,1982,2.068
MLT,1983,2.001
MLT,1984,1.957
MLT,1985,1.948
MLT,1986,1.931
MLT,1987,1.97
MLT,1988,2.057
MLT,1989,2.095
MLT,1990,2.041
MLT,1991,2.002
MLT,1992,2.06
MLT,1993,1.958
MLT,1994,1.84
MLT,1995,1.791
MLT,1996,1.972
MLT,1997,1.937
MLT,1998,1.835
MLT,1999,1.734
MLT,2000,1.672
MLT,2001,1.493
MLT,2002,1.458
MLT,2003,1.476
MLT,2004,1.4
MLT,2005,1.377
MLT,2006,1.363
MLT,2007,1.358
MLT,2008,1.42
MLT,2009,1.413
MLT,2010,1.375
MLT,2011,1.443
MLT,2012,1.42
MLT,2013,1.366
MLT,2014,1.379
MLT,2015,1.376
MLT,2016,1.366
MLT,2017,1.271
MLT,2018,1.227
MLT,2019,1.15
MLT,2020,1.132
MLT,2021,1.11
MLT,2022,1.101
MLT,2023,1.098
MHL,1950,7.756
MHL,1951,7.757
MHL,1952,7.8
MHL,1953,7.833
MHL,1954,7.876
MHL,1955,7.906
MHL,1956,7.917
MHL,1957,7.954
MHL,1958,7.979
MHL,1959,8.023
MHL,1960,8.077
MHL,1961,8.115
MHL,1962,8.122
MHL,1963,8.123
MHL,1964,8.143
MHL,1965,8.156
MHL,1966,8.199
MHL,1967,8.169
MHL,1968,8.143
MHL,1969,8.112
MHL,1970,8.075
MHL,1971,8.036
MHL,1972,7.995
MHL,1973,7.952
MHL,1974,7.899
MHL,1975,7.832
MHL,1976,7.757
MHL,1977,7.67
MHL,1978,7.58
MHL,1979,7.473
MHL,1980,7.37
MHL,1981,7.269
MHL,1982,7.179
MHL,1983,7.083
MHL,1984,6.988
MHL,1985,6.866
MHL,1986,6.731
MHL,1987,6.568
MHL,1988,6.384
MHL,1989,6.183
MHL,1990,5.97
MHL,1991,5.757
MHL,1992,5.546
MHL,1993,5.382
MHL,1994,5.232
MHL,1995,5.091
MHL,1996,5.021
MHL,1997,4.959
MHL,1998,4.868
MHL,1999,4.783
MHL,2000,4.695
MHL,2001,4.583
MHL,2002,4.488
MHL,2003,4.418
MHL,2004,4.34
MHL,2005,4.276
MHL,2006,4.197
MHL,2007,4.09
MHL,2008,3.967
MHL,2009,3.83
MHL,2010,3.673
MHL,2011,3.527
MHL,2012,3.382
MHL,2013,3.247
MHL,2014,3.18
MHL,2015,3.131
MHL,2016,3.091
MHL,2017,3.064
MHL,2018,3.038
MHL,2019,3.012
MHL,2020,2.989
MHL,2021,2.964
MHL,2022,2.936
MHL,2023,2.919
MTQ,1950,5.497
MTQ,1951,5.429
MTQ,1952,5.35
MTQ,1953,5.492
MTQ,1954,5.609
MTQ,1955,5.686
MTQ,1956,5.702
MTQ,1957,5.706
MTQ,1958,5.635
MTQ,1959,5.619
MTQ,1960,5.673
MTQ,1961,5.599
MTQ,1962,5.549
MTQ,1963,5.429
MTQ,1964,5.408
MTQ,1965,5.479
MTQ,1966,5.379
MTQ,1967,5.25
MTQ,1968,5.044
MTQ,1969,4.743
MTQ,1970,4.531
MTQ,1971,4.368
MTQ,1972,4.179
MTQ,1973,3.847
MTQ,1974,3.523
MTQ,1975,3.125
MTQ,1976,2.776
MTQ,1977,2.531
MTQ,1978,2.359
MTQ,1979,2.249
MTQ,1980,2.188
MTQ,1981,2.183
MTQ,1982,2.164
MTQ,1983,2.144
MTQ,1984,2.104
MTQ,1985,2.079
MTQ,1986,2.07
MTQ,1987,2.077
MTQ,1988,2.047
MTQ,1989,2.036
MTQ,1990,2.023
MTQ,1991,2.003
MTQ,1992,1.992
MTQ,1993,1.969
MTQ,1994,1.947
MTQ,1995,1.921
MTQ,1996,1.908
MTQ,1997,1.898
MTQ,1998,1.89
MTQ,1999,1.877
MTQ,2000,1.897
MTQ,2001,1.905
MTQ,2002,1.893
MTQ,2003,1.899
MTQ,2004,1.898
MTQ,2005,1.943
MTQ,2006,2.005
MTQ,2007,2.041
MTQ,2008,2.07
MTQ,2009,2.05
MTQ,2010,2.036
MTQ,2011,2.008
MTQ,2012,1.998
MTQ,2013,1.987
MTQ,2014,1.992
MTQ,2015,1.972
MTQ,2016,1.964
MTQ,2017,1.966
MTQ,2018,1.993
MTQ,2019,2.025
MTQ,2020,2.03
MTQ,2021,2.038
MTQ,2022,2.024
MTQ,2023,2.009
MRT,1950,5.791
MRT,1951,5.809
MRT,1952,5.825
MRT,1953,5.847
MRT,1954,5.874
MRT,1955,5.923
MRT,1956,5.964
MRT,1957,6.004
MRT,1958,6.05
MRT,1959,6.092
MRT,1960,6.149
MRT,1961,6.199
MRT,1962,6.244
MRT,1963,6.312
MRT,1964,6.37
MRT,1965,6.444
MRT,1966,6.516
MRT,1967,6.568
MRT,1968,6.603
MRT,1969,6.643
MRT,1970,6.677
MRT,1971,6.696
MRT,1972,6.706
MRT,1973,6.718
MRT,1974,6.73
MRT,1975,6.713
MRT,1976,6.727
MRT,1977,6.736
MRT,1978,6.727
MRT,1979,6.702
MRT,1980,6.671
MRT,1981,6.635
MRT,1982,6.588
MRT,1983,6.541
MRT,1984,6.483
MRT,1985,6.423
MRT,1986,6.343
MRT,1987,6.271
MRT,1988,6.213
MRT,1989,6.195
MRT,1990,6.175
MRT,1991,6.157
MRT,1992,6.126
MRT,1993,6.093
MRT,1994,6.058
MRT,1995,5.962
MRT,1996,5.861
MRT,1997,5.743
MRT,1998,5.623
MRT,1999,5.524
MRT,2000,5.456
MRT,2001,5.407
MRT,2002,5.373
MRT,2003,5.364
MRT,2004,5.374
MRT,2005,5.376
MRT,2006,5.404
MRT,2007,5.426
MRT,2008,5.436
MRT,2009,5.406
MRT,2010,5.384
MRT,2011,5.38
MRT,2012,5.352
MRT,2013,5.317
MRT,2014,5.261
MRT,2015,5.211
MRT,2016,5.157
MRT,2017,5.106
MRT,2018,5.044
MRT,2019,4.984
MRT,2020,4.912
MRT,2021,4.848
MRT,2022,4.77
MRT,2023,4.697
MUS,1950,6.027
MUS,1951,6.026
MUS,1952,5.969
MUS,1953,5.893
MUS,1954,5.848
MUS,1955,5.832
MUS,1956,5.814
MUS,1957,5.836
MUS,1958,5.862
MUS,1959,5.876
MUS,1960,5.897
MUS,1961,5.982
MUS,1962,5.877
MUS,1963,6.18
MUS,1964,5.956
MUS,1965,5.508
MUS,1966,5.46
MUS,1967,4.626
MUS,1968,4.596
MUS,1969,3.965
MUS,1970,3.82
MUS,1971,3.508
MUS,1972,3.407
MUS,1973,3.071
MUS,1974,3.453
MUS,1975,3.197
MUS,1976,3.129
MUS,1977,3.071
MUS,1978,3.011
MUS,1979,2.914
MUS,1980,2.803
MUS,1981,2.666
MUS,1982,2.534
MUS,1983,2.396
MUS,1984,2.233
MUS,1985,2.054
MUS,1986,1.947
MUS,1987,2.003
MUS,1988,2.097
MUS,1989,2.209
MUS,1990,2.296
MUS,1991,2.293
MUS,1992,2.359
MUS,1993,2.312
MUS,1994,2.243
MUS,1995,2.138
MUS,1996,2.116
MUS,1997,2.031
MUS,1998,1.911
MUS,1999,2.031
MUS,2000,1.976
MUS,2001,1.895
MUS,2002,1.916
MUS,2003,1.871
MUS,2004,1.871
MUS,2005,1.824
MUS,2006,1.714
MUS,2007,1.672
MUS,2008,1.602
MUS,2009,1.528
MUS,2010,1.495
MUS,2011,1.482
MUS,2012,1.479
MUS,2013,1.419
MUS,2014,1.371
MUS,2015,1.319
MUS,2016,1.352
MUS,2017,1.395
MUS,2018,1.365
MUS,2019,1.351
MUS,2020,1.387
MUS,2021,1.353
MUS,2022,1.27
MUS,2023,1.241
MYT,1950,6.864
MYT,1951,6.873
MYT,1952,6.875
MYT,1953,6.865
MYT,1954,6.867
MYT,1955,6.867
MYT,1956,6.859
MYT,1957,6.887
MYT,1958,6.921
MYT,1959,6.95
MYT,1960,6.985
MYT,1961,7.01
MYT,1962,7.035
MYT,1963,7.057
MYT,1964,7.081
MYT,1965,7.115
MYT,1966,7.138
MYT,1967,7.197
MYT,1968,7.251
MYT,1969,7.305
MYT,1970,7.368
MYT,1971,7.421
MYT,1972,7.451
MYT,1973,7.478
MYT,1974,7.496
MYT,1975,7.533
MYT,1976,7.521
MYT,1977,7.507
MYT,1978,7.48
MYT,1979,7.415
MYT,1980,7.323
MYT,1981,7.215
MYT,1982,7.096
MYT,1983,6.967
MYT,1984,6.832
MYT,1985,6.688
MYT,1986,6.561
MYT,1987,6.43
MYT,1988,6.307
MYT,1989,6.178
MYT,1990,6.051
MYT,1991,5.948
MYT,1992,5.85
MYT,1993,5.756
MYT,1994,5.67
MYT,1995,5.588
MYT,1996,5.513
MYT,1997,5.392
MYT,1998,5.256
MYT,1999,5.111
MYT,2000,4.964
MYT,2001,4.811
MYT,2002,4.66
MYT,2003,4.534
MYT,2004,4.448
MYT,2005,4.502
MYT,2006,4.506
MYT,2007,4.493
MYT,2008,4.475
MYT,2009,4.463
MYT,2010,4.433
MYT,2011,4.391
MYT,2012,4.362
MYT,2013,4.433
MYT,2014,4.534
MYT,2015,4.675
MYT,2016,4.704
MYT,2017,4.66
MYT,2018,4.66
MYT,2019,4.58
MYT,2020,4.17
MYT,2021,4.66
MYT,2022,4.661
MYT,2023,4.616
MEX,1950,6.709
MEX,1951,6.727
MEX,1952,6.731
MEX,1953,6.734
MEX,1954,6.745
MEX,1955,6.73
MEX,1956,6.743
MEX,1957,6.752
MEX,1958,6.758
MEX,1959,6.758
MEX,1960,6.763
MEX,1961,6.777
MEX,1962,6.8
MEX,1963,6.817
MEX,1964,6.833
MEX,1965,6.819
MEX,1966,6.79
MEX,1967,6.753
MEX,1968,6.707
MEX,1969,6.626
MEX,1970,6.529
MEX,1971,6.419
MEX,1972,6.281
MEX,1973,6.121
MEX,1974,5.947
MEX,1975,5.739
MEX,1976,5.543
MEX,1977,5.361
MEX,1978,5.202
MEX,1979,4.964
MEX,1980,4.739
MEX,1981,4.574
MEX,1982,4.425
MEX,1983,4.296
MEX,1984,4.184
MEX,1985,4.087
MEX,1986,3.971
MEX,1987,3.803
MEX,1988,3.64
MEX,1989,3.532
MEX,1990,3.444
MEX,1991,3.363
MEX,1992,3.285
MEX,1993,3.211
MEX,1994,3.132
MEX,1995,3.044
MEX,1996,2.964
MEX,1997,2.886
MEX,1998,2.815
MEX,1999,2.763
MEX,2000,2.714
MEX,2001,2.671
MEX,2002,2.633
MEX,2003,2.579
MEX,2004,2.536
MEX,2005,2.495
MEX,2006,2.456
MEX,2007,2.421
MEX,2008,2.391
MEX,2009,2.364
MEX,2010,2.34
MEX,2011,2.317
MEX,2012,2.294
MEX,2013,2.269
MEX,2014,2.211
MEX,2015,2.137
MEX,2016,2.086
MEX,2017,2.041
MEX,2018,2.03
MEX,2019,2.02
MEX,2020,1.99
MEX,2021,1.97
MEX,2022,1.94
MEX,2023,1.91
FSM,1950,6.633
FSM,1951,6.64
FSM,1952,6.652
FSM,1953,6.649
FSM,1954,6.652
FSM,1955,6.653
FSM,1956,6.669
FSM,1957,6.684
FSM,1958,6.697
FSM,1959,6.715
FSM,1960,6.742
FSM,1961,6.74
FSM,1962,6.729
FSM,1963,6.713
FSM,1964,6.737
FSM,1965,6.743
FSM,1966,6.781
FSM,1967,6.81
FSM,1968,6.84
FSM,1969,6.877
FSM,1970,6.928
FSM,1971,6.938
FSM,1972,6.961
FSM,1973,6.971
FSM,1974,6.928
FSM,1975,6.879
FSM,1976,6.818
FSM,1977,6.742
FSM,1978,6.65
FSM,1979,6.545
FSM,1980,6.423
FSM,1981,6.291
FSM,1982,6.164
FSM,1983,6.032
FSM,1984,5.888
FSM,1985,5.749
FSM,1986,5.612
FSM,1987,5.466
FSM,1988,5.323
FSM,1989,5.183
FSM,1990,5.049
FSM,1991,4.92
FSM,1992,4.802
FSM,1993,4.678
FSM,1994,4.575
FSM,1995,4.494
FSM,1996,4.427
FSM,1997,4.355
FSM,1998,4.301
FSM,1999,4.27
FSM,2000,4.217
FSM,2001,4.084
FSM,2002,3.934
FSM,2003,3.785
FSM,2004,3.681
FSM,2005,3.595
FSM,2006,3.514
FSM,2007,3.439
FSM,2008,3.368
FSM,2009,3.313
FSM,2010,3.271
FSM,2011,3.223
FSM,2012,3.18
FSM,2013,3.133
FSM,2014,3.091
FSM,2015,3.049
FSM,2016,3.001
FSM,2017,2.957
FSM,2018,2.922
FSM,2019,2.883
FSM,2020,2.852
FSM,2021,2.818
FSM,2022,2.785
FSM,2023,2.748
MDA,1950,3.486
MDA,1951,3.519
MDA,1952,3.533
MDA,1953,3.534
MDA,1954,3.516
MDA,1955,3.492
MDA,1956,3.466
MDA,1957,3.435
MDA,1958,3.405
MDA,1959,3.373
MDA,1960,3.315
MDA,1961,3.228
MDA,1962,3.043
MDA,1963,2.891
MDA,1964,2.71
MDA,1965,2.685
MDA,1966,2.651
MDA,1967,2.617
MDA,1968,2.592
MDA,1969,2.566
MDA,1970,2.565
MDA,1971,2.563
MDA,1972,2.564
MDA,1973,2.566
MDA,1974,2.564
MDA,1975,2.522
MDA,1976,2.472
MDA,1977,2.424
MDA,1978,2.387
MDA,1979,2.384
MDA,1980,2.381
MDA,1981,2.402
MDA,1982,2.449
MDA,1983,2.578
MDA,1984,2.669
MDA,1985,2.674
MDA,1986,2.738
MDA,1987,2.776
MDA,1988,2.628
MDA,1989,2.463
MDA,1990,2.392
MDA,1991,2.278
MDA,1992,2.217
MDA,1993,2.112
MDA,1994,1.993
MDA,1995,1.825
MDA,1996,1.709
MDA,1997,1.79
MDA,1998,1.65
MDA,1999,1.556
MDA,2000,1.496
MDA,2001,1.471
MDA,2002,1.448
MDA,2003,1.479
MDA,2004,1.543
MDA,2005,1.528
MDA,2006,1.537
MDA,2007,1.575
MDA,2008,1.638
MDA,2009,1.719
MDA,2010,1.703
MDA,2011,1.65
MDA,2012,1.661
MDA,2013,1.622
MDA,2014,1.82
MDA,2015,1.87
MDA,2016,1.89
MDA,2017,1.81
MDA,2018,1.81
MDA,2019,1.78
MDA,2020,1.77
MDA,2021,1.751
MDA,2022,1.694
MDA,2023,1.731
MCO,1950,3.058
MCO,1951,3.07
MCO,1952,3.064
MCO,1953,3.04
MCO,1954,2.99
MCO,1955,2.967
MCO,1956,2.946
MCO,1957,2.928
MCO,1958,2.894
MCO,1959,2.849
MCO,1960,2.812
MCO,1961,2.783
MCO,1962,2.756
MCO,1963,2.727
MCO,1964,2.69
MCO,1965,2.66
MCO,1966,2.625
MCO,1967,2.591
MCO,1968,2.566
MCO,1969,2.536
MCO,1970,2.5
MCO,1971,2.47
MCO,1972,2.44
MCO,1973,2.408
MCO,1974,2.377
MCO,1975,2.351
MCO,1976,2.326
MCO,1977,2.306
MCO,1978,2.284
MCO,1979,2.264
MCO,1980,2.244
MCO,1981,2.224
MCO,1982,2.203
MCO,1983,2.184
MCO,1984,2.165
MCO,1985,2.141
MCO,1986,2.106
MCO,1987,2.062
MCO,1988,2.011
MCO,1989,1.934
MCO,1990,1.848
MCO,1991,1.786
MCO,1992,1.755
MCO,1993,1.749
MCO,1994,1.756
MCO,1995,1.783
MCO,1996,1.824
MCO,1997,1.884
MCO,1998,1.954
MCO,1999,2.007
MCO,2000,2.082
MCO,2001,2.176
MCO,2002,2.006
MCO,2003,1.914
MCO,2004,1.994
MCO,2005,2.006
MCO,2006,2.101
MCO,2007,2.206
MCO,2008,2.384
MCO,2009,2.397
MCO,2010,2.385
MCO,2011,2.22
MCO,2012,2.294
MCO,2013,2.313
MCO,2014,2.485
MCO,2015,2.503
MCO,2016,2.578
MCO,2017,2.418
MCO,2018,2.485
MCO,2019,2.403
MCO,2020,2.38
MCO,2021,2.122
MCO,2022,2.114
MCO,2023,2.11
MNG,1950,5.503
MNG,1951,5.559
MNG,1952,5.665
MNG,1953,5.766
MNG,1954,5.87
MNG,1955,6.057
MNG,1956,6.238
MNG,1957,6.389
MNG,1958,6.535
MNG,1959,6.681
MNG,1960,6.817
MNG,1961,6.963
MNG,1962,7.098
MNG,1963,7.238
MNG,1964,7.329
MNG,1965,7.377
MNG,1966,7.409
MNG,1967,7.389
MNG,1968,7.371
MNG,1969,7.337
MNG,1970,7.314
MNG,1971,7.297
MNG,1972,7.279
MNG,1973,7.24
MNG,1974,7.173
MNG,1975,7.066
MNG,1976,6.931
MNG,1977,6.79
MNG,1978,6.62
MNG,1979,6.424
MNG,1980,6.211
MNG,1981,5.982
MNG,1982,5.801
MNG,1983,5.628
MNG,1984,5.451
MNG,1985,5.262
